Loan_ID,Customer_ID,Loan_Amount,Interest_Rate,Loan_Term,Loan_Status,Loan_Start_Date,Loan_Type,Property_Value,Down_Payment
22824,43533,112120,5.05,20,Closed,2024-06-18,Fixed,471261,85616
22825,35115,161476,9.33,15,Active,2022-11-05,Variable,285077,47306
22826,34856,,6.52,15,Closed,2024-11-25,Variable,674913,29194
22827,44082,366314,3.07,20,Closed,2023-10-14,Fixed,764888,47243
22828,27914,326758,7.4,30,Active,2020-08-07,Variable,125151,44899
22829,4386,279978,3.27,15,Defaulted,2024-12-19,Variable,625073,50109
22830,44131,256290,8.49,15,Active,2021-03-25,Variable,216902,99181
22831,16269,218961,5.35,30,Defaulted,2023-08-27,Variable,333294,20945
22832,45547,283023,7.99,20,Active,2022-07-24,Variable,541460,84820
22833,34334,284880,6.49,15,Active,2023-12-16,Fixed,104112,20076
22834,13401,481823,6.16,25,Active,2022-10-19,Variable,693255,55236
22835,16592,118073,8.96,30,Closed,2024-02-01,Variable,721286,80933
22836,38749,202921,9.09,15,Active,2021-09-22,Fixed,120803,10617
22837,7828,261509,3.81,30,Active,2019-04-24,Variable,717328,67045
22838,9531,476714,4.44,30,Active,2020-04-25,Variable,653361,53074
22839,41178,476898,7.41,20,Active,2021-02-03,Fixed,444891,24590
22840,1769,326542,6.55,15,Active,2021-10-06,Fixed,494775,14377
22841,24805,402075,9.13,20,Closed,2024-11-15,Fixed,684571,25944
22842,4680,159036,6.24,30,Active,2022-07-09,Variable,437758,87377
22843,25684,471078,8.26,15,Active,2022-08-17,Fixed,316314,84679
22844,14527,109229,3.28,15,Active,2019-11-06,Variable,180291,69378
22845,4554,211160,5.85,25,Closed,2023-09-24,Fixed,657177,37742
22846,17918,102936,3.88,25,Active,2021-12-08,Variable,502413,39679
22847,14265,93439,3.5,25,Active,2021-03-16,Fixed,279283,70893
22848,15695,201875,3.68,15,Active,2022-04-02,Variable,633235,71748
22849,216,337934,5.9,25,Active,2022-03-01,Variable,442284,61037
22850,44007,263079,6.43,15,Active,2020-06-29,Fixed,316634,51964
22851,46638,488999,3.22,20,Closed,2023-10-08,Fixed,332141,75061
22852,1639,352731,6.05,20,Active,2019-11-02,Fixed,392334,56050
22853,34865,366808,9.2,25,Active,2023-05-15,Fixed,427792,37144
22854,3383,336323,3.21,25,Active,2021-06-18,Fixed,244289,63335
22855,21268,364887,7.48,20,Active,2020-03-30,Variable,795749,56969
22856,11998,97047,3.44,30,Defaulted,2024-08-28,Fixed,751946,38883
22857,24862,60078,8.01,25,Closed,2023-04-29,Fixed,726689,8093
22858,33921,291875,9.29,20,Active,2019-08-12,Variable,700666,9858
22859,2271,397933,8.26,30,Closed,2024-07-04,Fixed,222822,34942
22860,45007,195000,8.57,25,Active,2023-08-12,Variable,643550,25659
22861,37937,343720,4.32,20,Defaulted,2023-10-19,Variable,267104,16040
22862,13053,388350,9.25,25,Defaulted,2024-03-04,Fixed,392248,60675
22863,6658,80128,9.25,15,Defaulted,2023-04-15,Variable,248734,77259
22864,14803,144223,3.54,15,Defaulted,2023-10-03,Variable,306456,51947
22865,33917,123720,5.52,20,Active,2019-11-27,Variable,254003,48609
22866,38949,104269,6.16,20,Active,2021-07-02,Fixed,453785,43235
22867,41302,161244,8.32,15,Active,2021-04-21,Variable,310701,5436
22868,9380,323456,3.17,20,Closed,2023-06-28,Variable,652911,60495
22869,15615,258418,6.3,30,Active,2023-11-07,Fixed,666478,72221
22870,30929,245186,4.19,25,Active,2022-06-17,Fixed,362358,16261
22871,6257,409381,2.72,25,Defaulted,2024-01-06,Variable,648339,27171
22872,27817,201368,9.85,30,Defaulted,2023-07-09,Variable,669418,14245
22873,16477,453595,9.59,30,Closed,2024-03-04,Variable,446080,81105
22874,22384,146860,3.64,15,Defaulted,2023-11-02,Variable,705418,19025
22875,7145,424816,10.18,30,Active,2021-06-07,Fixed,457330,76891
22876,37502,444529,8.07,20,Active,2021-11-07,Fixed,737325,10292
22877,43830,137686,4.69,20,Defaulted,2023-08-17,Variable,310878,33846
22878,22536,369792,6.78,15,Active,2019-11-10,Variable,642206,79637
22879,10769,454960,4.03,25,Defaulted,2023-01-26,Variable,132643,18782
22880,44145,218321,10.06,30,Active,2022-08-17,Fixed,505153,72222
22881,3969,454095,5.4,15,Active,2019-09-23,Variable,601921,8091
22882,4252,118673,7.81,25,Active,2019-09-20,Fixed,716690,61931
22883,41143,420036,7.31,15,Active,2022-06-07,Variable,401832,80248
22884,26331,345332,7.13,30,Active,2019-11-29,Variable,644325,32263
22885,21215,219396,7.53,25,Active,2020-06-21,Fixed,421178,29780
22886,26334,463690,5.99,20,Active,2019-03-08,Variable,135007,92340
22887,1352,365249,3.8,20,Active,2020-04-14,Variable,116247,77725
22888,14365,456550,6.54,25,Active,2020-05-07,Variable,645638,58521
22889,4327,230092,9.52,25,Active,2020-11-21,Fixed,116198,77185
22890,41830,459404,10.04,25,Active,2020-12-11,Variable,522370,66981
22891,16219,294818,8.16,20,Active,2020-05-31,Variable,245972,27236
22892,7071,,3.43,15,Closed,2023-02-16,Variable,780712,18718
22893,23806,457117,3.86,20,Active,2022-02-26,Variable,788628,95283
22894,31676,391694,7.97,15,Active,2022-04-10,Variable,316719,49257
22895,35950,175034,8.08,15,Active,2025-02-03,Variable,671087,71398
22896,40786,196879,9.79,15,Active,2020-03-01,Variable,670268,88080
22897,22469,169916,6.1,20,Active,2022-08-11,Fixed,125777,95058
22898,38573,480661,8.21,30,Active,2019-03-14,Variable,143582,45867
22899,8718,58074,3.64,30,Active,2019-10-11,Fixed,159716,93998
22900,37637,445495,7.62,25,Active,2020-03-25,Fixed,450959,25073
22901,46843,111588,4.02,20,Active,2023-09-25,Fixed,713568,21127
22902,28618,,3.59,15,Active,2019-12-09,Fixed,224160,30712
22903,13378,277134,3.08,30,Active,2022-06-26,Fixed,404915,70106
22904,31708,421869,9,20,Active,2022-03-25,Fixed,624537,95233
22905,347,,8.36,30,Closed,2024-10-12,Fixed,215202,26395
22906,23786,171899,10.46,15,Defaulted,2023-11-29,Variable,191936,11607
22907,1582,366136,4.44,15,Defaulted,2024-02-26,Fixed,441736,5672
22908,19846,54109,8.22,20,Active,2020-02-18,Variable,511643,78670
22909,20206,264373,6.7,25,Active,2020-07-26,Fixed,547509,63454
22910,41010,108730,7.18,25,Active,2019-07-16,Fixed,417399,68574
22911,35317,,8.95,25,Active,2024-08-30,Fixed,167784,16590
22912,7042,311710,3.19,25,Active,2022-07-06,Variable,182116,13231
22913,37152,57620,3.84,15,Active,2022-03-13,Fixed,130712,49150
22914,1336,358887,3.24,30,Active,2022-11-23,Variable,778401,39348
22915,42714,351459,7.44,25,Active,2025-01-23,Variable,595002,36406
22916,17169,263790,8.77,25,Active,2020-01-28,Variable,555802,27606
22917,3450,176760,2.69,15,Active,2020-02-10,Fixed,439850,84234
22918,46336,340118,4.78,25,Active,2022-02-13,Fixed,490160,75196
22919,20972,341696,10.15,30,Active,2020-12-22,Variable,170476,80101
22920,48806,322324,3.54,30,Active,2021-06-16,Fixed,592068,70128
22921,7279,377149,6.17,25,Active,2024-11-22,Fixed,553570,6762
22922,9621,129941,6.74,30,Active,2023-06-12,Variable,230135,42369
22923,13670,467283,7.86,20,Active,2022-12-06,Fixed,460908,13544
22924,18563,240422,6.26,30,Active,2019-06-03,Variable,425414,88197
22925,42941,391576,2.67,15,Defaulted,2024-07-14,Fixed,754141,46343
22926,39121,327055,3.84,30,Active,2022-10-01,Fixed,791706,16862
22927,45149,238759,5.15,30,Active,2022-02-23,Variable,674134,40267
22928,17000,146107,9.32,20,Active,2023-01-09,Variable,414926,37275
22929,42039,405217,9.54,15,Active,2020-10-30,Fixed,789008,81167
22930,45163,333965,6.69,30,Active,2021-03-13,Fixed,398158,21586
22931,46257,396920,4.54,30,Active,2020-07-28,Fixed,498252,73807
22932,31728,127274,9.8,25,Active,2024-12-18,Fixed,436723,61232
22933,17552,129436,3.53,20,Active,2020-06-27,Fixed,529477,80362
22934,19101,110727,8.94,25,Active,2019-06-30,Variable,111127,5044
22935,13295,355383,9.83,25,Defaulted,2024-07-18,Fixed,186704,39550
22936,7545,293280,6.94,20,Active,2019-06-20,Fixed,655413,30583
22937,35343,361157,6.31,20,Active,2025-01-21,Fixed,694431,66368
22938,28845,360031,4.08,20,Active,2025-01-27,Fixed,303414,35304
22939,13576,470145,5.95,30,Active,2023-04-07,Variable,751887,41718
22940,30611,217764,10.34,20,Closed,2023-03-18,Fixed,514061,52718
22941,7323,302947,3.47,15,Active,2023-03-30,Fixed,288922,97205
22942,10389,285975,2.59,15,Active,2021-02-04,Variable,524522,20370
22943,33907,470713,7.74,15,Active,2020-10-13,Variable,602129,79305
22944,18594,100603,4.99,15,Defaulted,2024-01-04,Variable,370884,38863
22945,10057,327989,9.09,20,Active,2021-01-10,Fixed,579736,71161
22946,24732,451935,4.5,25,Active,2022-08-02,Fixed,505068,8453
22947,34845,340579,4.55,25,Active,2021-05-02,Variable,141614,7829
22948,10623,143871,3.93,25,Active,2019-12-24,Fixed,449138,70656
22949,4462,349218,6.24,30,Active,2022-01-24,Fixed,612863,64207
22950,46971,308867,4.44,15,Active,2021-09-01,Variable,740034,78694
22951,44263,162630,5.88,20,Active,2025-01-17,Fixed,256069,84285
22952,22859,,8.41,20,Active,2023-01-19,Variable,484277,82672
22953,36163,454898,8.36,30,Active,2024-09-07,Variable,388464,73937
22954,48104,322660,6.97,25,Active,2020-02-22,Fixed,515640,26918
22955,45672,319471,4.79,20,Active,2020-02-08,Fixed,684089,19690
22956,17753,244344,5.52,15,Active,2019-06-04,Fixed,733558,99504
22957,32757,197409,9.17,20,Active,2019-06-05,Variable,572701,88066
22958,1670,179476,3.78,25,Active,2023-02-17,Variable,710080,96254
22959,39347,202420,8.17,15,Active,2021-11-11,Variable,520300,41541
22960,47347,418448,7.64,30,Active,2020-04-15,Variable,364929,66308
22961,31218,108236,5.95,25,Defaulted,2024-11-15,Variable,692482,92177
22962,47451,390862,10.42,20,Active,2021-05-13,Fixed,659580,21536
22963,40989,399045,6.21,20,Active,2020-05-12,Variable,498960,60538
22964,14913,351029,9.76,30,Active,2020-01-15,Variable,741913,86236
22965,25265,332008,8.95,20,Active,2020-05-21,Fixed,440724,31948
22966,10530,465893,3.96,30,Active,2024-09-13,Fixed,594398,13686
22967,27151,75134,10.11,20,Closed,2023-12-16,Variable,652258,67611
22968,24182,255443,2.76,20,Active,2020-07-04,Variable,238277,20378
22969,16979,186064,7.26,30,Active,2019-10-14,Fixed,313563,80584
22970,3319,312525,10.36,20,Active,2022-07-15,Variable,600587,14478
22971,44992,389340,9.94,20,Defaulted,2024-01-12,Variable,349365,52277
22972,11003,375508,10.35,15,Active,2019-07-26,Fixed,746692,88139
22973,40395,227224,10.06,25,Closed,2024-05-27,Variable,140390,48220
22974,11986,301868,7.21,20,Closed,2024-04-12,Fixed,569451,8648
22975,39978,246597,9.41,20,Active,2020-12-24,Fixed,518238,8699
22976,9942,350067,6.34,30,Active,2021-05-25,Fixed,188148,11969
22977,36617,78677,6.82,25,Active,2019-12-31,Fixed,635321,16621
22978,43275,399588,3.88,25,Active,2022-08-23,Fixed,412007,29122
22979,46413,198709,5.67,25,Active,2020-09-10,Fixed,111411,45430
22980,46241,86861,7.01,25,Active,2022-05-08,Variable,236431,28434
22981,30886,355863,8.74,15,Active,2023-08-18,Variable,259080,26390
22982,19559,295906,4.03,20,Active,2022-03-14,Fixed,722467,60973
22983,42661,96864,3.4,30,Defaulted,2024-07-17,Variable,120543,72177
22984,44615,226079,9.78,15,Closed,2023-01-22,Fixed,175919,96079
22985,43340,487196,4.22,30,Active,2024-06-08,Variable,323642,54211
22986,19089,210564,10.11,15,Active,2022-02-02,Variable,679643,26411
22987,35835,487178,10.45,20,Active,2022-09-29,Fixed,764347,76654
22988,28279,453878,9.25,15,Closed,2024-04-04,Variable,143299,67609
22989,14066,76043,5.32,30,Active,2019-07-23,Fixed,364628,69680
22990,12997,196089,2.61,15,Active,2020-08-10,Variable,283897,41410
22991,143,59026,4.58,15,Active,2019-12-06,Fixed,657080,50053
22992,11179,278193,6.9,25,Active,2020-12-28,Fixed,505974,22730
22993,7158,170800,4.22,15,Defaulted,2024-11-02,Fixed,491123,36369
22994,8654,403100,5.98,25,Active,2021-02-05,Variable,780883,32254
22995,36913,412338,4.72,30,Active,2019-03-17,Variable,310257,33385
22996,20270,336780,8.55,20,Active,2019-06-29,Variable,536959,58741
22997,19081,444741,8.12,25,Active,2022-03-25,Variable,487126,74549
22998,36714,400681,3.13,30,Active,2022-12-20,Fixed,258254,55705
22999,34263,342138,7.52,25,Active,2020-01-09,Fixed,608831,5186
23000,34120,189759,7.9,30,Active,2022-03-29,Variable,233033,88091
23001,46268,170626,9.76,30,Active,2022-07-09,Fixed,754725,11255
23002,43521,417784,4.31,20,Active,2019-04-16,Variable,556917,57471
23003,46401,464360,9.39,15,Active,2020-07-17,Fixed,521873,47131
23004,7418,164335,2.95,20,Active,2023-08-17,Variable,249354,6193
23005,35744,181840,6.1,30,Active,2020-07-14,Variable,491602,16750
23006,39194,174030,6.81,15,Active,2023-02-24,Fixed,664617,46213
23007,34544,307776,6.63,15,Active,2021-05-30,Fixed,336542,96777
23008,31426,95867,4.13,20,Active,2022-07-31,Variable,685996,19365
23009,3700,286908,7.84,20,Active,2019-07-25,Fixed,160398,24055
23010,4957,420971,6.89,30,Defaulted,2024-12-25,Fixed,176017,92210
23011,10590,369812,6.45,20,Active,2019-12-24,Fixed,763099,5719
23012,11472,256779,7.69,25,Active,2019-04-24,Variable,320051,96093
23013,36770,88510,7.14,25,Active,2021-10-16,Fixed,363986,76851
23014,8525,200740,4.06,25,Active,2022-07-02,Variable,735946,43673
23015,1825,196946,3.58,20,Closed,2024-12-21,Variable,195587,64144
23016,18885,238118,8.69,20,Active,2023-06-12,Variable,240358,93197
23017,40024,490295,5.51,30,Active,2019-09-04,Variable,166744,76351
23018,46855,312650,9.79,15,Active,2021-06-25,Fixed,130953,62722
23019,43781,295187,10.06,20,Active,2024-03-26,Fixed,337505,65715
23020,25836,353325,4.13,30,Active,2019-08-18,Fixed,170977,93166
23021,3441,182681,8.01,20,Active,2020-08-29,Fixed,644192,68531
23022,37579,197274,8.05,15,Active,2019-10-06,Variable,614384,6098
23023,5807,310147,4.94,30,Active,2021-09-20,Variable,445410,78870
23024,1246,138992,10.1,25,Active,2022-04-05,Variable,391637,6491
23025,21559,169409,7.52,25,Closed,2023-07-28,Fixed,267690,18318
23026,45592,183355,8.91,25,Active,2019-10-06,Fixed,230976,93115
23027,24177,452367,5.22,30,Active,2022-09-25,Variable,649958,51146
23028,7344,393079,3.82,15,Active,2020-06-12,Variable,317199,47234
23029,42445,184514,3.82,15,Active,2021-04-13,Variable,764263,10515
23030,11283,103046,7.83,20,Closed,2023-09-06,Variable,450550,13598
23031,20185,153942,5.65,30,Active,2019-10-20,Variable,378119,55540
23032,2573,,4.33,20,Active,2023-08-03,Fixed,223212,32186
23033,42704,291317,4.91,20,Active,2024-08-19,Fixed,758783,55225
23034,11636,361573,9.47,15,Active,2019-06-16,Variable,451001,66774
23035,3550,307416,10.29,30,Active,2024-11-12,Fixed,309474,7805
23036,19461,108906,5.49,30,Active,2021-01-02,Fixed,327152,88650
23037,18569,324849,3.42,30,Active,2022-10-20,Fixed,617302,52515
23038,44527,454158,10.2,15,Active,2020-12-26,Fixed,261904,83316
23039,20891,366597,3.33,25,Active,2020-08-27,Fixed,393282,61873
23040,6616,156559,5.52,20,Closed,2024-05-30,Variable,200895,83759
23041,12091,296034,6.39,30,Defaulted,2024-04-07,Variable,656280,45906
23042,31692,424473,4.63,30,Active,2019-11-20,Fixed,323321,15652
23043,45034,486692,10.46,20,Active,2020-03-07,Variable,645700,16553
23044,23619,364239,6.12,25,Active,2022-08-10,Fixed,787812,48009
23045,49883,402274,10.31,15,Active,2019-06-23,Variable,614689,84833
23046,25907,61613,9.73,15,Active,2022-01-31,Variable,188980,61942
23047,23305,439315,8.9,20,Active,2023-07-05,Fixed,538636,57055
23048,10201,224805,6.77,25,Active,2019-05-10,Fixed,427421,63322
23049,31228,390084,6.15,25,Active,2020-06-29,Variable,589076,8342
23050,33272,492829,7.64,30,Active,2022-12-13,Variable,747125,81164
23051,45795,293948,8.12,25,Defaulted,2024-12-23,Fixed,684960,57203
23052,41210,79285,4.66,25,Closed,2024-09-25,Fixed,619318,70855
23053,34052,122260,6.49,30,Active,2022-04-01,Fixed,354176,23816
23054,42019,217620,5.16,20,Active,2020-07-04,Fixed,107187,72425
23055,48908,442811,8.62,30,Active,2021-03-30,Variable,255313,24755
23056,14943,174299,6.13,20,Active,2019-04-11,Fixed,452093,19888
23057,34034,51060,2.89,30,Active,2022-10-09,Variable,705055,56841
23058,29970,442326,2.88,25,Active,2019-06-23,Variable,776412,22753
23059,40134,273727,9.3,20,Active,2019-03-22,Fixed,773972,28870
23060,27842,120647,4.06,15,Active,2022-06-10,Fixed,103930,13870
23061,15604,69579,8.41,30,Closed,2024-08-30,Variable,406008,58384
23062,11265,228532,5.54,15,Active,2022-11-23,Variable,382898,15385
23063,16636,118039,8.6,20,Active,2019-12-28,Fixed,454315,23221
23064,6396,278565,6.59,15,Active,2020-12-22,Variable,421521,52937
23065,43114,496151,9.1,25,Active,2020-07-17,Fixed,605489,8545
23066,19569,497915,6.12,30,Active,2021-04-08,Variable,643633,75441
23067,36337,379526,6.67,25,Active,2024-03-27,Variable,555811,38194
23068,5000,353824,3.91,30,Defaulted,2024-08-13,Fixed,497368,49947
23069,43934,229101,6.1,25,Active,2022-05-29,Fixed,664947,29770
23070,40508,53445,6.97,25,Defaulted,2023-11-12,Fixed,116057,98215
23071,10768,307459,9.86,20,Active,2022-11-27,Fixed,309537,90283
23072,26854,492491,6.35,25,Active,2023-04-03,Variable,159248,19471
23073,2506,460885,8.31,25,Defaulted,2023-03-31,Variable,794019,34400
23074,43695,302526,10.25,25,Active,2021-03-29,Fixed,549520,39491
23075,6645,135220,3.51,15,Active,2021-03-11,Variable,478211,67051
23076,38237,287720,8.84,20,Closed,2024-03-18,Variable,207793,32800
23077,30046,54907,3.02,20,Closed,2024-12-22,Variable,455040,81125
23078,7256,75942,3.22,20,Active,2022-12-11,Variable,283796,82921
23079,32890,374588,6.23,25,Defaulted,2023-05-02,Fixed,563329,76140
23080,16837,298307,8.29,15,Active,2020-10-27,Variable,124142,42682
23081,15462,261059,8.11,25,Active,2019-09-26,Variable,631728,59813
23082,38396,206946,10.02,15,Active,2022-12-08,Variable,381133,82931
23083,18627,160467,5.16,25,Unknown,2024-03-30,Fixed,503856,17956
23084,49176,232751,10.01,30,Active,2021-11-18,Variable,553759,8939
23085,22067,294944,5.85,25,Active,2020-02-28,Variable,485124,68799
23086,27300,433454,3.42,25,Defaulted,2024-08-14,Fixed,417637,52001
23087,45643,416490,4.98,30,Active,2020-09-10,Fixed,280103,72815
23088,34748,441667,6.78,30,Active,2021-10-31,Fixed,511059,47080
23089,11,334014,3.69,20,Active,2021-05-27,Fixed,257448,25819
23090,3588,257632,5.35,30,Closed,2023-11-19,Variable,385640,42502
23091,4387,348289,3.03,30,Active,2023-07-01,Fixed,199080,61233
23092,34211,449777,5.17,15,Defaulted,2024-07-16,Fixed,558948,92748
23093,12487,282490,2.7,20,Defaulted,2024-11-21,Fixed,161173,66656
23094,9469,54226,9.61,30,Active,2021-04-14,Variable,735120,71346
23095,43850,389284,7.91,30,Active,2019-01-03,Fixed,274447,41568
23096,42334,162205,10.14,30,Active,2021-06-25,Variable,170520,74852
23097,18531,260013,10.04,30,Defaulted,2023-11-12,Fixed,215178,77608
23098,33024,400734,3.66,15,Active,2019-06-01,Variable,599769,81226
23099,3229,458636,3.41,25,Active,2020-11-20,Variable,302204,86888
23100,8565,183646,5.74,20,Active,2020-07-23,Variable,653313,35589
23101,20826,209799,4.85,25,Active,2022-11-25,Variable,566420,31078
23102,9362,111996,5.14,20,Active,2025-02-26,Fixed,324902,83598
23103,38854,81000,9.92,20,Active,2022-03-05,Variable,156441,6773
23104,16829,491761,3.8,20,Active,2020-10-27,Variable,672822,69673
23105,21963,164778,5.39,20,Closed,2024-01-14,Variable,417997,5854
23106,4990,86471,8.65,15,Active,2020-01-14,Fixed,583168,92447
23107,18116,481737,6.64,25,Active,2019-12-21,Fixed,712751,83179
23108,7921,420937,8,15,Defaulted,2023-11-12,Variable,657054,20643
23109,8615,276256,8.51,30,Active,2021-11-17,Fixed,438316,43084
23110,7110,272108,3.95,30,Active,2019-10-12,Fixed,550814,74140
23111,9772,252449,8.61,15,Defaulted,2024-06-20,Fixed,548934,33144
23112,9949,246547,7.61,30,Defaulted,2024-01-24,Fixed,281306,60539
23113,39797,79302,4.56,25,Active,2019-01-07,Variable,434848,66618
23114,31876,190050,8.82,20,Active,2020-08-24,Variable,158423,65618
