Payment_ID,Loan_ID,Payment_date,Payment_Amount,Late_Payment,Payment_Method,Remaining_Balance,Interest_Paid,Principal_Paid,Fees_Charged
31748,47351,2021-05-11 0:00,3455,No,Credit Card,0,498.12,1969,25.67
31749,42755,2021-03-07 0:00,2354,No,Check,0,139.87,666,38.38
31750,24084,2021-03-08 0:00,3240,No,Cash,95968,137.69,1208,17.39
31751,46271,2021-05-31 0:00,3130,No,Check,0,173.52,1288,22.36
31752,28664,2024-08-29 0:00,1953,No,Credit Card,105322,149.7,687,16.83
31753,16992,2024-06-08 0:00,3826,No,Bank Transfer,41613,337.3,545,25.13
31754,18137,2024-07-26 0:00,2461,No,Cash,75726,126.13,253,94
31755,49681,2024-11-30 0:00,1657,No,Bank Transfer,14656,305.03,456,67.6
31756,39772,2025-01-02 0:00,4320,No,Cash,16967,398.66,2584,17.93
31757,14274,2019-03-10 0:00,3190,No,Check,12852,135.02,2791,33.62
31758,14177,2022-10-10 0:00,1182,No,Credit Card,0,345.92,719,5.1
31759,44011,2023-10-04 0:00,4096,Yes,Credit Card,0,227.22,1864,90.06
31760,47433,2023-05-01 0:00,3559,No,Cash,89659,142.72,1938,40.2
31761,38482,2025-01-05 0:00,1964,Yes,Credit Card,92144,479.94,1039,25.38
31762,13617,2022-10-10 0:00,4641,No,Cash,66473,358.62,2447,26.5
31763,34443,2025-02-26 0:00,4925,No,Cash,0,303.03,1265,24.15
31764,24702,2023-06-15 0:00,2588,No,Bank Transfer,0,300.44,884,70.11
31765,33595,2019-01-22 0:00,933,Yes,Check,169768,167.33,2848,65.8
31766,49340,2021-09-29 0:00,1315,No,Cash,0,341.78,1870,57.2
31767,48840,2025-01-09 0:00,1756,No,Check,0,60.41,1107,22.46
31768,24323,2023-08-22 0:00,4470,No,Check,183379,114.47,1766,85.27
31769,31788,2024-11-10 0:00,2484,No,Credit Card,32342,422.86,1963,6.25
31770,38346,2023-04-29 0:00,3375,No,Credit Card,86391,457.63,1005,21.35
31771,6163,2022-10-30 0:00,1688,Yes,Check,20580,288.19,923,99.69
31772,36819,2020-10-29 0:00,2894,No,Bank Transfer,150742,90.14,1355,96.7
31773,11027,2022-11-08 0:00,,No,Check,45897,50.86,2227,3.26
31774,42985,2020-03-29 0:00,1968,No,Check,0,226.51,2573,23.78
31775,20333,2020-09-04 0:00,4217,No,Bank Transfer,101072,469.12,1790,57.49
31776,16538,2019-12-28 0:00,1388,No,Credit Card,189297,197.57,2712,3.01
31777,13919,2024-06-14 0:00,914,Yes,Bank Transfer,10560,313.88,1067,24.91
31778,18641,2022-07-30 0:00,962,No,Bank Transfer,56584,493.59,2953,65.65
31779,4464,2024-09-21 0:00,3880,No,Bank Transfer,117475,178.53,868,49.47
31780,41377,2020-01-29 0:00,2741,No,Check,47345,117.67,649,79.39
31781,6789,2023-11-22 0:00,1616,No,Check,0,338.29,1485,14.12
31782,15530,2019-04-11 0:00,1255,Yes,Check,114415,278.36,2091,8.95
31783,8042,2020-09-30 0:00,4054,No,Bank Transfer,0,311.68,2772,45.47
31784,36126,2019-07-14 0:00,2166,No,Check,30921,116.42,916,46.11
31785,42557,2024-02-20 0:00,4253,No,Bank Transfer,70313,472.08,1924,7.38
31786,10595,2020-11-02 0:00,2933,No,Cash,7865,70.51,1573,6.52
31787,33999,2020-10-28 0:00,4182,No,Check,0,74.55,1080,0.08
31788,26996,2022-11-24 0:00,1385,No,Check,29132,273.04,2713,80.76
31789,3394,2023-10-13 0:00,1796,No,Cash,0,432.92,1774,51.69
31790,25814,2019-06-08 0:00,2449,No,Credit Card,64250,135.21,359,51.59
31791,2478,2020-10-31 0:00,3844,No,Bank Transfer,0,467.43,1165,81.57
31792,7445,2020-04-23 0:00,4536,No,Cash,43684,386.7,981,27.74
31793,4252,2021-12-20 0:00,580,No,Check,0,301.89,1129,6.29
31794,1225,2022-01-23 0:00,1428,No,Credit Card,50011,458.77,601,95.5
31795,38239,2022-05-30 0:00,4274,No,Check,150304,402.73,1497,39.07
31796,18530,2021-05-13 0:00,3029,No,Cash,92944,487.35,1496,75.45
31797,41306,2022-08-22 0:00,2648,No,Credit Card,54944,306.99,2394,5.65
31798,18318,2019-03-10 0:00,4259,Yes,Bank Transfer,71012,258.14,1063,49.13
31799,39366,2021-01-11 0:00,1735,No,Bank Transfer,156667,485.49,2379,50.39
31800,46917,2022-08-08 0:00,3214,No,Credit Card,57054,249.4,1806,18.43
31801,33776,2020-09-21 0:00,,Yes,Cash,23598,208.44,2594,62.39
31802,21868,2021-05-06 0:00,4363,No,Check,170317,283.75,2671,50.94
31803,1626,2022-07-08 0:00,3564,Yes,Cash,0,224.49,2315,32.89
31804,7631,2023-11-01 0:00,2751,No,Cash,165320,452.89,1822,50.22
31805,23216,2024-11-20 0:00,2403,No,Cash,187373,192.13,1980,88.73
31806,13580,2023-01-15 0:00,1460,No,Check,0,363.9,2852,39.1
31807,35018,2023-07-22 0:00,4406,No,Cash,168995,491.01,2290,0.16
31808,1792,2019-05-19 0:00,2866,No,Credit Card,138719,176.21,996,38.44
31809,47292,2023-05-01 0:00,3182,No,Credit Card,0,440.43,951,6.02
31810,11589,2024-06-12 0:00,3245,No,Credit Card,94081,224.71,2101,72.77
31811,33777,2021-09-08 0:00,4832,No,Credit Card,175942,203.85,1133,78.13
31812,554,2023-07-07 0:00,1239,No,Credit Card,0,148.56,2156,15.35
31813,45009,2019-06-30 0:00,976,No,Credit Card,104432,247.32,993,35.37
31814,46687,2020-05-07 0:00,2224,No,Credit Card,8934,196.67,1591,13.97
31815,44492,2024-04-30 0:00,3009,No,Check,90381,363.72,1341,35.98
31816,5660,2023-08-08 0:00,1841,No,Cash,14202,414.23,473,6.33
31817,323,2022-06-16 0:00,2811,No,Bank Transfer,0,68.64,2595,35.83
31818,23505,2022-02-09 0:00,2079,No,Credit Card,161787,492.96,399,17.74
31819,28101,2021-12-19 0:00,3243,No,Credit Card,184918,201.76,1252,5.01
31820,47652,2023-08-12 0:00,2491,No,Check,0,323.16,1013,87.48
31821,16813,,2515,Yes,Check,39376,143.39,1540,18.25
31822,26885,2024-07-08 0:00,1399,No,Check,158612,233.22,617,69.39
31823,20786,2019-12-05 0:00,2204,No,Bank Transfer,65719,98.12,1189,98.53
31824,45017,2024-05-03 0:00,3277,Yes,Cash,40507,263.85,2252,95.23
31825,42775,2023-11-29 0:00,3483,No,Cash,126055,429.55,172,84.76
31826,21,2024-02-14 0:00,2561,No,Bank Transfer,0,445.4,1867,33.08
31827,24418,2023-07-28 0:00,3006,No,Bank Transfer,61078,394.01,959,66.58
31828,3542,2021-09-01 0:00,612,No,Bank Transfer,0,194.98,2749,16.33
31829,19746,2024-10-26 0:00,2477,No,Bank Transfer,35763,153.06,1318,67.15
31830,13876,2024-02-20 0:00,629,No,Credit Card,100965,259.07,1440,48.67
31831,1966,2021-03-22 0:00,1674,No,Cash,0,149.95,498,37.1
31832,38422,2023-12-14 0:00,789,Yes,Bank Transfer,0,455.17,2094,76.84
31833,33267,2021-10-29 0:00,4298,No,Bank Transfer,0,252.71,2157,44.66
31834,17795,2020-07-20 0:00,2742,Yes,Cash,88665,258.58,2090,43.34
31835,10733,2024-07-23 0:00,3932,No,Bank Transfer,0,144.08,2271,19.55
31836,2842,,4003,No,Credit Card,0,224.18,664,25.88
31837,15584,2022-07-01 0:00,3621,No,Bank Transfer,125748,334.66,2617,18.42
31838,31675,2021-05-24 0:00,2167,No,Bank Transfer,0,190.07,2867,7.44
31839,1803,2020-09-22 0:00,2291,Yes,Cash,0,418.36,1390,94.51
31840,8508,2023-12-11 0:00,1319,Yes,Cash,126725,127.43,1250,8.09
31841,49867,2021-11-12 0:00,1602,No,Cash,161857,282.98,438,39.34
31842,22214,2023-09-21 0:00,2240,No,Credit Card,58747,368.56,190,70.01
31843,43440,2019-11-23 0:00,2323,Yes,Bank Transfer,0,478.42,1480,98.21
31844,46967,2025-03-02 0:00,2593,No,Check,137844,301.99,1886,71.01
31845,36946,2025-02-15 0:00,4292,No,Credit Card,0,177.44,497,65.39
31846,49815,2021-09-25 0:00,1691,No,Cash,0,85.3,1727,99.17
31847,12974,2020-02-06 0:00,4969,No,Check,124213,91.48,1076,64.53
31848,43789,2022-02-21 0:00,4524,No,Credit Card,0,361.68,2005,66.55
31849,36959,2021-12-02 0:00,1355,No,Check,0,81.37,771,13.64
31850,33268,2024-05-22 0:00,3811,No,Bank Transfer,106511,153.7,234,67.41
31851,2139,2022-12-07 0:00,1241,Yes,Cash,0,278.45,262,47.5
31852,6196,2021-12-10 0:00,679,No,Cash,0,293.31,1730,0.82
31853,43950,2022-12-29 0:00,877,No,Cash,0,77.22,479,10.53
31854,29131,2025-01-23 0:00,634,No,Check,70001,64.22,1083,11.3
31855,41163,2024-06-23 0:00,4851,No,Bank Transfer,0,249.85,1708,74.49
31856,20450,2022-10-24 0:00,,No,Cash,62140,246.72,213,29.34
31857,35693,2024-07-04 0:00,3263,No,Check,126938,144.85,2143,61.5
31858,44865,2024-07-28 0:00,4536,Yes,Cash,161901,314.59,812,53.75
31859,32,2023-02-18 0:00,3979,No,Cash,0,444.7,1658,11.03
31860,24971,2021-10-24 0:00,4674,Yes,Bank Transfer,0,77.25,1957,38.25
31861,22249,2023-02-17 0:00,523,Yes,Cash,58217,225.81,1143,93.48
31862,15989,2023-08-18 0:00,,Yes,Cash,101206,490.99,2713,76.75
31863,3169,2022-10-21 0:00,1210,No,Check,0,438.45,1182,15.4
31864,44600,2021-03-14 0:00,1446,Yes,Bank Transfer,0,200.42,385,94.93
31865,10030,2022-03-24 0:00,3911,No,Bank Transfer,118569,345.02,2673,81.06
31866,8098,2020-09-10 0:00,1185,Yes,Credit Card,192725,52.71,1656,99.63
31867,38064,2019-12-21 0:00,3598,No,Bank Transfer,0,471.22,2763,79.85
31868,11239,2021-12-09 0:00,4198,Yes,Cash,127156,497.33,733,18.01
31869,47030,2020-02-12 0:00,2382,Yes,Check,53096,402.88,2538,6.49
31870,36789,2025-01-19 0:00,4745,No,Credit Card,29509,363.83,2394,49.77
31871,4634,2022-01-19 0:00,4897,No,Cash,0,384.03,1208,63.3
31872,29300,2023-02-06 0:00,4487,No,Bank Transfer,192475,166.85,473,44.62
31873,13259,2021-04-14 0:00,3747,No,Credit Card,178294,92.52,848,10.77
31874,41355,2023-02-05 0:00,2402,No,Credit Card,67097,318.84,227,79.96
31875,34225,2024-08-13 0:00,740,No,Credit Card,0,214.84,1223,28.62
31876,12331,2024-11-06 0:00,1855,No,Check,1810,130.31,2927,85.34
31877,14100,2023-01-23 0:00,1101,No,Cash,160986,372.79,1575,32.5
31878,30368,2020-10-10 0:00,3280,No,Credit Card,0,420.78,1612,20.91
31879,47841,2019-09-04 0:00,2799,Yes,Cash,8681,374.73,815,84.72
31880,1333,2024-08-06 0:00,4786,No,Cash,0,364.1,243,97.89
31881,16957,2020-01-04 0:00,3017,No,Cash,178098,216.21,1881,31.45
31882,3804,2022-05-23 0:00,1296,No,Cash,0,161.44,2476,0.93
31883,2407,2020-11-11 0:00,1399,No,Cash,0,392.29,777,21.74
31884,45246,2021-11-13 0:00,2597,No,Credit Card,0,284.39,1142,72.41
31885,47160,2024-03-23 0:00,4921,No,Bank Transfer,0,227.79,2010,49.67
31886,21488,2021-01-27 0:00,4233,No,Credit Card,89797,63.92,796,11.53
31887,41173,2023-11-14 0:00,2251,Yes,Bank Transfer,0,489.52,1627,34.56
31888,38368,2024-11-12 0:00,2719,No,Check,1982,406.29,1027,18.53
31889,454,2020-06-20 0:00,2450,Yes,Bank Transfer,98121,412.29,845,23.8
31890,16993,2020-01-30 0:00,1450,No,Check,0,130.6,1686,40.79
31891,21605,2024-12-24 0:00,3290,No,Credit Card,131316,398.52,1025,31.7
31892,45498,2022-10-08 0:00,1473,No,Bank Transfer,0,347.63,353,81.69
31893,44275,2024-01-30 0:00,1338,No,Cash,0,221.84,1960,34.44
31894,14593,2019-09-20 0:00,3018,No,Cash,12936,362.59,1656,38.64
31895,15228,2025-02-26 0:00,4057,No,Bank Transfer,83468,74.97,146,2.03
31896,38787,2023-01-11 0:00,1393,No,Bank Transfer,114269,448.92,992,51.27
31897,28944,2019-07-17 0:00,1525,No,Credit Card,0,201.06,1673,82.94
31898,36455,2019-04-17 0:00,1260,Yes,Cash,7017,152.99,300,61.89
31899,44934,2022-01-18 0:00,3870,No,Check,26073,383,1353,49.15
31900,35107,2022-01-16 0:00,,No,Bank Transfer,59123,333.7,1759,79.93
31901,22840,2024-06-24 0:00,865,No,Cash,186908,480.08,844,27.32
31902,18833,2020-10-10 0:00,4348,No,Check,68474,178.44,2500,59.09
31903,30170,2023-03-31 0:00,3696,No,Bank Transfer,129363,167.17,1037,13.18
31904,34309,2024-07-06 0:00,3729,No,Credit Card,0,432.2,2406,51.59
31905,31707,2021-12-24 0:00,1516,No,Bank Transfer,0,432.07,1127,81.17
31906,45270,2019-04-13 0:00,2653,No,Bank Transfer,160206,195.63,1556,74.13
31907,9446,2024-08-13 0:00,4855,Yes,Bank Transfer,99772,193.01,1635,95.66
31908,45034,2023-06-29 0:00,3840,No,Check,0,74.28,1815,89.29
31909,22944,2019-04-07 0:00,1136,Yes,Check,37029,118.25,1626,6.18
31910,12976,2024-07-25 0:00,2680,Yes,Cash,72300,484.8,152,70.05
31911,5947,2019-04-04 0:00,1510,No,Check,0,229.75,1843,84.9
31912,38796,2023-10-22 0:00,2448,Yes,Bank Transfer,0,244.84,337,18.33
31913,47417,2024-01-21 0:00,2562,No,Cash,0,67.58,807,81.23
31914,44043,2024-07-31 0:00,775,No,Credit Card,93273,224.75,2906,75.72
31915,28114,2024-01-13 0:00,4475,No,Check,8635,161.22,931,18.48
31916,7991,,3088,No,Cash,83319,153.98,1997,18.46
31917,41049,2020-06-11 0:00,4924,No,Bank Transfer,77312,249.19,1724,44.42
31918,17642,2022-02-02 0:00,4765,No,Credit Card,159874,258.86,1200,99.99
31919,16784,2022-02-07 0:00,3388,No,Credit Card,95199,249.64,2796,48.76
31920,4327,2019-07-20 0:00,1038,Yes,Bank Transfer,0,302.38,2420,51.86
31921,17901,2019-08-10 0:00,627,No,Check,190204,360.52,2768,84
31922,33964,2025-01-22 0:00,3032,No,Cash,0,306.47,1304,40.77
31923,37812,2019-05-20 0:00,4728,No,Check,26117,213.09,1927,0.77
31924,14034,2022-02-05 0:00,1471,No,Check,135232,94.22,838,55.95
31925,40585,2022-05-08 0:00,2071,Yes,Bank Transfer,145668,476.74,1776,65.17
31926,49062,2020-03-31 0:00,912,Yes,Check,189080,476.35,2149,63.21
31927,32330,2021-11-24 0:00,4176,No,Check,190570,379.17,152,11.92
31928,42858,2019-09-11 0:00,1883,No,Bank Transfer,135517,183.78,1579,35.95
31929,22295,2020-07-10 0:00,3435,No,Credit Card,145475,113.48,227,70.07
31930,22243,2020-10-14 0:00,4621,No,Cash,86271,133.59,2913,68.38
31931,15737,2024-01-24 0:00,4128,No,Check,88986,305.26,1088,71.82
31932,34232,2025-01-18 0:00,2675,No,Credit Card,0,492.62,2890,54.26
31933,34046,2023-01-25 0:00,2992,No,Check,0,195.95,1217,18.53
31934,36435,2021-02-28 0:00,2874,Yes,Cash,172993,58.93,2030,83.39
31935,24745,2023-12-29 0:00,2430,No,Check,58321,143.72,205,90.51
31936,27661,2022-04-22 0:00,3434,Yes,Cash,121029,407.52,2060,27.48
31937,48142,2025-01-11 0:00,2480,Yes,Credit Card,18345,465.61,1533,34.24
31938,29969,2024-01-31 0:00,2340,No,Check,103027,189.71,1127,47.32
31939,48442,2019-09-22 0:00,3690,No,Credit Card,181227,132.78,992,17.9
31940,4133,2025-01-12 0:00,4713,No,Bank Transfer,0,317.07,1117,93.49
31941,24050,2020-04-02 0:00,4181,No,Cash,106941,436.85,2552,70.22
31942,24087,2024-08-30 0:00,1625,No,Check,164270,288.25,1993,17.16
31943,47601,2023-09-27 0:00,2391,No,Check,147748,371.26,1352,0.3
31944,27934,2022-01-20 0:00,2703,No,Cash,180093,145.98,1820,20.01
31945,32452,2022-06-02 0:00,1027,No,Check,0,117.85,2469,36.98
31946,1896,2020-11-11 0:00,2772,Yes,Check,160255,407.3,1612,2.94
31947,9827,2024-08-27 0:00,4456,No,Check,11637,122.08,2600,84.78
31948,12882,2020-06-13 0:00,2008,No,Cash,174288,492.88,2557,33.88
31949,24844,2020-02-11 0:00,3163,No,Credit Card,173784,114.18,182,43.33
31950,44053,2019-03-04 0:00,4850,Yes,Bank Transfer,181340,391.22,955,21.05
31951,8126,2019-06-01 0:00,737,Yes,Credit Card,103916,440.59,1116,6.66
31952,42791,2020-04-23 0:00,4766,No,Bank Transfer,184510,95.93,102,79.43
31953,2995,2024-10-14 0:00,2931,No,Check,0,133.8,2501,24.43
31954,26216,2022-01-30 0:00,2161,No,Bank Transfer,179047,430.51,1144,74.12
31955,45205,2019-12-14 0:00,591,No,Check,140802,442.91,606,60.38
31956,40338,2020-05-24 0:00,2469,Yes,Bank Transfer,181909,192.8,2206,38.05
31957,11754,2024-10-12 0:00,1491,Yes,Cash,75434,97.72,1959,76.98
31958,15651,2022-06-15 0:00,783,No,Credit Card,136156,95.06,1602,96.28
31959,12866,2022-09-01 0:00,1928,No,Check,54653,365.13,461,39.19
31960,2906,2024-07-31 0:00,1303,No,Check,0,203.72,168,46.07
31961,18044,2022-03-05 0:00,3538,No,Bank Transfer,53801,456.68,2985,69.25
31962,41894,2019-07-21 0:00,3140,No,Cash,145366,291.17,706,47.21
31963,26670,2021-09-07 0:00,4120,Yes,Credit Card,120156,185.6,174,17.85
31964,7331,2019-11-01 0:00,1948,No,Bank Transfer,0,74.73,2741,53.87
31965,46483,2020-08-22 0:00,3645,Yes,Credit Card,181353,353.24,2949,86.6
31966,401,2019-07-16 0:00,,Yes,Check,0,180.54,689,96.68
31967,4253,2022-11-05 0:00,742,No,Bank Transfer,2785,231.95,410,53.62
31968,41267,2022-09-05 0:00,694,No,Check,135498,299.51,737,59.22
31969,15289,2022-12-08 0:00,4928,No,Check,38981,384.47,2310,89.34
31970,20097,2019-10-04 0:00,3905,No,Credit Card,131920,224.06,978,0.88
31971,19189,2024-12-22 0:00,2614,No,Credit Card,25878,54.55,2974,99.88
31972,22252,2020-03-05 0:00,3052,Yes,Cash,78191,74.81,1167,41.46
31973,32081,2023-06-12 0:00,2692,No,Credit Card,82107,442.8,2510,32.62
31974,4573,2023-01-19 0:00,4028,No,Check,34689,413.51,1386,1.92
31975,12543,2020-03-21 0:00,2855,No,Bank Transfer,23655,403.61,2091,0.03
31976,3502,2025-02-10 0:00,3096,Yes,Cash,0,213.77,1738,48.4
31977,11905,2019-11-13 0:00,2393,No,Credit Card,0,67.76,1480,87.25
31978,28875,2023-04-04 0:00,2195,No,Bank Transfer,144729,81.21,1583,90.4
31979,41216,2023-07-01 0:00,1669,No,Cash,0,361.61,1187,42.56
31980,10120,2023-11-25 0:00,1624,No,Credit Card,0,164.25,2126,30.64
31981,47262,2023-11-17 0:00,3458,No,Credit Card,0,131.93,1343,17.33
31982,49854,2021-12-13 0:00,587,Yes,Bank Transfer,0,188.51,2955,79.41
31983,11284,2022-04-21 0:00,2944,No,Check,90723,304.47,2474,50.74
31984,6404,2020-09-21 0:00,2223,No,Credit Card,0,185.46,1153,78.82
31985,15893,2020-03-15 0:00,4587,Yes,Bank Transfer,119076,275.32,1024,9.03
31986,13469,2023-10-26 0:00,2069,No,Credit Card,178202,445.96,1892,64.33
31987,11261,2024-10-18 0:00,1544,No,Credit Card,5392,298.23,768,22.21
31988,3405,2020-10-15 0:00,3413,No,Cash,154750,92.82,2027,73.61
31989,10909,2019-04-19 0:00,4616,No,Credit Card,69295,62.33,1676,27.48
31990,13960,2023-09-17 0:00,4630,No,Bank Transfer,101946,271.04,474,1.41
31991,28650,2024-07-11 0:00,3627,No,Bank Transfer,33123,361.27,240,83.58
31992,18334,2024-10-31 0:00,2131,Yes,Cash,116791,415.7,486,42.17
31993,25657,2022-06-24 0:00,4538,Yes,Credit Card,29979,109.6,776,21.84
31994,8261,2023-02-13 0:00,4938,Yes,Check,28480,460.56,1954,36.43
31995,40859,2019-05-30 0:00,1796,Yes,Bank Transfer,119973,113.55,2947,70.23
31996,15276,2023-03-27 0:00,743,Yes,Cash,56755,124.09,1579,39.9
31997,11603,2024-06-09 0:00,2504,No,Check,97043,328.23,2892,62.57
31998,33422,2019-10-10 0:00,670,No,Bank Transfer,180437,434.35,277,19.95
31999,5861,2023-02-19 0:00,1812,No,Bank Transfer,0,420.67,564,22.02
32000,12960,2019-07-25 0:00,879,No,Cash,0,118.39,1699,80.7
32001,6003,2019-03-07 0:00,3061,Yes,Credit Card,0,141.23,1301,49.59
32002,8431,2020-10-12 0:00,3864,No,Check,158992,172.68,441,43
32003,39464,2021-04-03 0:00,1369,No,Credit Card,0,470.34,742,81.56
32004,16318,2023-11-30 0:00,570,No,Check,19417,119.96,1386,27.05
32005,3142,2023-06-01 0:00,2340,No,Check,0,217.05,1231,15.56
32006,34233,2019-03-19 0:00,4998,No,Credit Card,151022,444.33,2114,53.19
32007,25333,2025-01-29 0:00,2887,No,Bank Transfer,42550,492.24,933,15.71
32008,23040,2022-10-27 0:00,1461,No,Bank Transfer,0,279.69,2994,62.08
32009,10375,2024-01-01 0:00,3431,No,Credit Card,60213,239.48,1783,22.48
32010,22787,2024-11-18 0:00,701,No,Bank Transfer,0,84.52,165,37.43
32011,33718,2025-01-23 0:00,4506,No,Check,169617,84.92,1396,17.74
32012,29590,2020-06-08 0:00,4183,No,Cash,135179,355.59,2849,68.35
32013,9193,2022-02-13 0:00,3798,No,Bank Transfer,102403,432.99,1532,18.4
32014,15504,2019-10-14 0:00,2330,No,Check,29013,112.57,1404,81.44
32015,2615,2019-08-29 0:00,954,No,Credit Card,0,277.09,231,72.55
32016,12942,2019-04-09 0:00,1751,No,Bank Transfer,81195,364.82,2267,60.13
32017,31541,2020-02-12 0:00,4764,Yes,Cash,0,144.06,1007,63.46
32018,35666,2022-12-28 0:00,3270,Yes,Cash,0,343.87,1527,55.96
32019,5455,2024-09-17 0:00,4052,No,Bank Transfer,0,198.59,2806,89.99
32020,19594,2019-12-18 0:00,2262,Yes,Credit Card,175086,116.87,1027,83.46
32021,2114,2021-01-28 0:00,3605,No,Check,0,292.38,1223,89.54
32022,21507,,1529,No,Credit Card,50834,487.42,975,73.21
32023,12124,2019-06-26 0:00,1829,Yes,Credit Card,117693,196.94,1409,0.1
32024,27176,2020-08-12 0:00,4770,No,Credit Card,138566,83.95,1475,75.6
32025,46904,2023-05-12 0:00,634,Yes,Check,96577,402.74,1540,8.99
32026,26466,2020-01-26 0:00,1352,No,Bank Transfer,166991,159.12,1514,84.15
32027,6644,2022-08-22 0:00,3703,No,Cash,0,146.04,444,96.62
32028,19494,2020-12-24 0:00,1544,No,Cash,114550,324.93,808,71.28
32029,13679,2019-08-22 0:00,589,Yes,Credit Card,65077,489.51,2981,67.96
32030,5234,2019-03-30 0:00,3790,Yes,Credit Card,150197,442.46,2084,2.85
32031,16548,2022-11-30 0:00,4875,No,Cash,125468,246.89,759,51.34
32032,14790,2024-05-09 0:00,2456,No,Cash,196979,273.12,2398,24.99
32033,4744,2025-01-27 0:00,3754,Yes,Bank Transfer,0,279.93,2240,41.64
32034,40581,2024-04-13 0:00,2845,Yes,Bank Transfer,0,162.58,1111,87.04
32035,10651,2020-02-28 0:00,2312,No,Check,31976,106.43,2082,94.56
32036,24736,2021-11-28 0:00,3806,No,Credit Card,100058,454.39,814,27.98
32037,39717,2022-03-22 0:00,2433,No,Cash,106935,181.8,2268,13.89
32038,1396,2020-04-04 0:00,1861,No,Check,0,232.85,442,8.18
32039,5328,2019-11-07 0:00,2948,Yes,Check,0,128.39,2751,68.47
32040,28752,2020-07-14 0:00,2531,No,Credit Card,153337,362.19,471,79.03
32041,45553,2021-09-22 0:00,1971,No,Bank Transfer,0,174.03,2209,4.78
32042,9025,2024-10-10 0:00,3558,No,Credit Card,137295,294.94,1935,43.27
32043,31405,2019-03-03 0:00,772,Yes,Bank Transfer,6929,150.85,2068,37.67
32044,45930,2019-08-31 0:00,4300,No,Bank Transfer,70119,136.97,581,96.87
32045,41568,2022-07-16 0:00,1584,No,Check,0,222.24,877,25.95
32046,11538,2023-06-24 0:00,1000,No,Bank Transfer,39458,355.6,1700,62.59
32047,21577,2024-11-21 0:00,1584,No,Bank Transfer,15253,173.94,1437,39.71
32048,15995,2024-10-06 0:00,1050,Yes,Bank Transfer,181428,325.83,1596,20.46
32049,32375,2019-07-13 0:00,2011,No,Cash,102977,197,415,64.43
32050,43587,2019-07-01 0:00,2108,No,Bank Transfer,95373,205.78,2521,18.73
32051,19724,2019-02-18 0:00,3027,No,Cash,111506,254.91,2098,71.79
32052,21584,2021-01-14 0:00,4957,No,Check,199004,247.82,2265,27.74
32053,22088,2021-12-18 0:00,3452,Yes,Check,118627,229.68,1086,31.27
32054,307,2022-08-27 0:00,2653,No,Bank Transfer,0,270.37,2727,81.74
32055,15795,2022-07-12 0:00,3520,No,Credit Card,137702,152.4,2884,22.46
32056,20166,2020-12-19 0:00,4011,No,Bank Transfer,102100,256.8,724,17.71
32057,19323,2023-06-22 0:00,2904,Yes,Check,11182,210.14,2430,82.84
32058,47806,2022-05-29 0:00,3101,No,Check,0,443.26,1892,56.27
32059,17008,2020-07-01 0:00,4752,No,Check,88458,455.87,610,68.93
32060,26263,2022-01-03 0:00,772,No,Bank Transfer,80448,121.4,982,64.78
32061,6621,2019-11-28 0:00,1117,No,Check,144882,122.97,2289,96.73
32062,46694,2020-11-09 0:00,664,Yes,Bank Transfer,44533,205.38,2016,11.54
32063,38903,2021-11-29 0:00,2293,No,Bank Transfer,0,228.37,2017,60.2
32064,6765,2022-07-02 0:00,4370,No,Cash,0,438.73,1113,5.63
32065,13886,2019-04-10 0:00,1466,No,Check,38974,463.21,1176,10.98
32066,46464,2024-06-25 0:00,3662,No,Cash,81266,428.31,2178,50.22
